,index,binned,distance,position
90846,63,,0.26593795,63636363.636
90847,64,,0.2716053,64646464.646
90848,65,,0.27120546,65656565.657
90849,66,,0.27661228,66666666.667
90850,67,,0.27221912,67676767.677
90851,68,,0.26583594,68686868.687
90852,69,,0.2576599,69696969.697
90853,70,,0.26565158,70707070.707
90854,71,,0.2555755,71717171.717
90855,72,,0.26118487,72727272.727
90856,73,,0.26379746,73737373.737
90857,74,,0.27970812,74747474.747
90858,75,,0.2708814,75757575.758
90859,76,,0.2614734,76767676.768
90860,77,,0.2632825,77777777.778
90861,78,,0.26323903,78787878.788
90862,79,,0.2658384,79797979.798
90863,80,,0.25625405,80808080.808
90864,81,,0.264228,81818181.818
90865,82,,0.27313384,82828282.828
90866,83,,0.27897993,83838383.838
90867,84,,0.27808154,84848484.848
90868,85,,0.26529434,85858585.859
90869,86,,0.25582308,86868686.869
90870,87,,0.27263892,87878787.879
90871,88,,0.27129012,88888888.889
90872,89,,0.25909987,89898989.899
90873,90,,0.25416246,90909090.909
90874,91,,0.26473063,91919191.919
90875,92,,0.25513357,92929292.929
90876,93,,0.24868672,93939393.939
90877,94,,0.23404986,94949494.949
90878,95,,0.24142839,95959595.96
90879,96,,0.23476262,96969696.97
90880,97,,0.31000948,97979797.98
90881,98,,0.30215186,98989898.99
90882,0,,0.5579332,0.0
90883,1,,0.44062698,1010101.01
90884,2,,0.41547382,2020202.02
90885,3,,0.3792911,3030303.03
90886,4,,0.38934267,4040404.04
90887,5,,0.38955817,5050505.051
90888,6,,0.39644343,6060606.061
90889,7,,0.38085267,7070707.071
90890,8,,0.36958402,8080808.081
90891,9,,0.3648497,9090909.091
90892,10,,0.34021187,10101010.101
90893,11,,0.35027072,11111111.111
90894,12,,0.38468054,12121212.121
90895,13,,0.37359178,13131313.131
90896,14,,0.3613853,14141414.141
90897,15,,0.36693504,15151515.152
90898,16,,0.36701247,16161616.162
90899,17,,0.3634233,17171717.172
90900,18,,0.370099,18181818.182
90901,19,,0.37383953,19191919.192
90902,20,,0.3776468,20202020.202
90903,21,,0.37271473,21212121.212
90904,22,,0.36837155,22222222.222
90905,23,,0.36602613,23232323.232
90906,24,,0.35787994,24242424.242
90907,25,,0.37529776,25252525.253
90908,26,,0.38571957,26262626.263
90909,27,,0.4051165,27272727.273
90910,28,,0.3939407,28282828.283
90911,29,,0.37853634,29292929.293
90912,30,,0.40648493,30303030.303
90913,31,,0.37804097,31313131.313
90914,32,,0.34866264,32323232.323
90915,33,,0.36958092,33333333.333
